iter,epoch,loss
119,0.1904,1.261114239692688
120,0.192,1.102541208267212
121,0.1936,1.1610997915267944
122,0.1952,1.1608455181121826
123,0.1968,1.0498239994049072
124,0.1984,1.1137475967407227
125,0.2,1.1803770065307617
126,0.2016,1.2204126119613647
127,0.2032,1.1225773096084595
128,0.2048,0.9592401385307312
129,0.2064,1.1856712102890015
130,0.208,1.136061191558838
131,0.2096,1.310131549835205
132,0.2112,1.1922452449798584
133,0.2128,1.2222933769226074
134,0.2144,1.0866594314575195
135,0.216,1.1437159776687622
136,0.2176,1.2201977968215942
137,0.2192,1.1013734340667725
138,0.2208,1.1726207733154297
139,0.2224,1.178199291229248
140,0.224,1.0146576166152954
141,0.2256,1.060045599937439
142,0.2272,1.114559292793274
143,0.2288,1.0757466554641724
144,0.2304,1.109377145767212
145,0.232,1.0364341735839844
146,0.2336,1.0008550882339478
147,0.2352,1.0386854410171509
148,0.2368,1.055412769317627
149,0.2384,1.1426061391830444
150,0.24,1.0170435905456543
151,0.2416,1.0474034547805786
152,0.2432,1.0979527235031128
153,0.2448,1.2111726999282837
154,0.2464,0.8890219330787659
155,0.248,0.9878866076469421
156,0.2496,1.2083407640457153
157,0.2512,1.124767541885376
158,0.2528,1.175002932548523
159,0.2544,1.1312488317489624
160,0.256,1.029175043106079
161,0.2576,1.0286839008331299
162,0.2592,1.0708467960357666
163,0.2608,1.1304832696914673
164,0.2624,1.1847412586212158
165,0.264,1.1973603963851929
166,0.2656,1.158584713935852
167,0.2672,0.9376257061958313
168,0.2688,1.0648173093795776
169,0.2704,1.1216344833374023
170,0.272,1.2326854467391968
171,0.2736,1.06764817237854
172,0.2752,1.1592433452606201
173,0.2768,1.0028257369995117
174,0.2784,1.0715278387069702
175,0.28,1.046068549156189
176,0.2816,1.1040335893630981
177,0.2832,1.024388074874878
178,0.2848,1.0974057912826538
179,0.2864,1.0327972173690796
180,0.288,1.1474207639694214
181,0.2896,0.9201961755752563
182,0.2912,1.0158771276474
183,0.2928,1.1660913228988647
184,0.2944,1.254266381263733
185,0.296,1.0406765937805176
186,0.2976,1.1048732995986938
187,0.2992,1.12186598777771
188,0.3008,1.051989197731018
189,0.3024,1.1437979936599731
190,0.304,1.1949375867843628
191,0.3056,0.9434950351715088
192,0.3072,1.0760934352874756
193,0.3088,1.1593852043151855
194,0.3104,1.146508812904358
195,0.312,1.0872706174850464
196,0.3136,0.9222198128700256
197,0.3152,1.2043766975402832
198,0.3168,1.0045337677001953
199,0.3184,1.1172797679901123
200,0.32,1.1227288246154785
201,0.3216,0.9850922226905823
202,0.3232,1.1433993577957153
203,0.3248,1.0384466648101807
204,0.3264,0.968454897403717
205,0.328,1.292612075805664
206,0.3296,1.1327898502349854
207,0.3312,1.059178352355957
208,0.3328,1.055199146270752
209,0.3344,1.0417399406433105
210,0.336,1.0900931358337402
211,0.3376,0.8717984557151794
212,0.3392,1.052756667137146
213,0.3408,0.9732342958450317
214,0.3424,1.0121746063232422
215,0.344,1.1059008836746216
216,0.3456,1.1806421279907227
217,0.3472,1.145444393157959
218,0.3488,1.1280903816223145
219,0.3504,1.2241878509521484
220,0.352,0.9837255477905273
221,0.3536,1.0344300270080566
222,0.3552,1.086287021636963
223,0.3568,1.1318531036376953
224,0.3584,1.0818017721176147
225,0.36,1.0296531915664673
226,0.3616,1.1752084493637085
227,0.3632,0.9977447986602783
228,0.3648,0.8860839009284973
229,0.3664,1.0317001342773438
230,0.368,1.0496423244476318
231,0.3696,1.2264143228530884
232,0.3712,1.0785406827926636
233,0.3728,1.0826939344406128
234,0.3744,0.9934381246566772
235,0.376,1.0412203073501587
236,0.3776,1.1409978866577148
237,0.3792,1.015973448753357
238,0.3808,1.1527740955352783
239,0.3824,1.1678906679153442
240,0.384,1.053431510925293
241,0.3856,1.0946556329727173
242,0.3872,1.0800966024398804
243,0.3888,0.9823960065841675
244,0.3904,0.9855843782424927
245,0.392,1.0003993511199951
246,0.3936,0.8984032869338989
247,0.3952,1.1027603149414062
248,0.3968,1.0003533363342285
249,0.3984,1.1459096670150757
250,0.4,0.9812452793121338
251,0.4016,0.9759587049484253
252,0.4032,1.1512748003005981
253,0.4048,1.0589802265167236
254,0.4064,1.0530108213424683
255,0.408,1.2077537775039673
256,0.4096,1.0154476165771484
257,0.4112,1.0707610845565796
258,0.4128,1.0342618227005005
259,0.4144,1.0383192300796509
260,0.416,1.0504640340805054
261,0.4176,1.0894960165023804
262,0.4192,1.3417898416519165
263,0.4208,1.137419581413269
264,0.4224,1.0337672233581543
265,0.424,0.8996412754058838
266,0.4256,1.1332759857177734
267,0.4272,1.0894919633865356
268,0.4288,1.000862717628479
269,0.4304,1.0822073221206665
270,0.432,0.921922504901886
271,0.4336,0.8904299139976501
272,0.4352,0.979390025138855
273,0.4368,1.0830734968185425
274,0.4384,0.988677978515625
275,0.44,1.0753287076950073
276,0.4416,0.9494613409042358
277,0.4432,1.1935621500015259
278,0.4448,0.9667484164237976
279,0.4464,0.9939642548561096
280,0.448,1.061781883239746
281,0.4496,1.0767472982406616
282,0.4512,1.0683443546295166
283,0.4528,1.0289838314056396
284,0.4544,1.047248125076294
285,0.456,0.863910436630249
286,0.4576,1.0063819885253906
287,0.4592,0.9244228601455688
288,0.4608,0.9651705622673035
289,0.4624,1.009708046913147
290,0.464,0.856645405292511
291,0.4656,0.8859272599220276
292,0.4672,1.072046160697937
293,0.4688,0.944547176361084
294,0.4704,1.0777724981307983
295,0.472,1.0112543106079102
296,0.4736,1.0426411628723145
297,0.4752,1.0945879220962524
298,0.4768,0.9154541492462158
299,0.4784,1.0696989297866821
300,0.48,0.9160814881324768
301,0.4816,0.9868375658988953
302,0.4832,1.0338200330734253
303,0.4848,0.9641294479370117
304,0.4864,0.9988718628883362
305,0.488,0.9824500679969788
306,0.4896,1.1758843660354614
307,0.4912,1.02536141872406
308,0.4928,0.9187427163124084
309,0.4944,0.9264371991157532
310,0.496,1.0294758081436157
311,0.4976,0.9536490440368652
312,0.4992,0.9628856778144836
313,0.5008,1.0351719856262207
314,0.5024,1.0465049743652344
315,0.504,1.1546086072921753
316,0.5056,1.0497312545776367
317,0.5072,0.9731847643852234
318,0.5088,1.0112589597702026
319,0.5104,1.023635983467102
320,0.512,1.181167483329773
321,0.5136,0.975845217704773
322,0.5152,1.1439437866210938
323,0.5168,1.1203627586364746
324,0.5184,0.9143880605697632
325,0.52,0.9275030493736267
326,0.5216,1.008196234703064
327,0.5232,1.1148403882980347
328,0.5248,1.0015475749969482
329,0.5264,0.9872455596923828
330,0.528,1.0489875078201294
331,0.5296,1.0945065021514893
332,0.5312,0.9490638971328735
333,0.5328,0.9237794876098633
334,0.5344,1.0234873294830322
335,0.536,0.8449745774269104
336,0.5376,0.871470034122467
337,0.5392,1.0170818567276
338,0.5408,1.1002588272094727
339,0.5424,0.9167661070823669
340,0.544,0.9462350010871887
341,0.5456,0.9983230233192444
342,0.5472,0.9400283694267273
343,0.5488,0.95070481300354
344,0.5504,1.0060855150222778
345,0.552,0.810375452041626
346,0.5536,0.9978389739990234
347,0.5552,0.9114222526550293
348,0.5568,1.0135105848312378
349,0.5584,1.008576512336731
350,0.56,1.0214531421661377
351,0.5616,0.9102803468704224
352,0.5632,1.0251189470291138
353,0.5648,1.1315706968307495
354,0.5664,0.9406126737594604
355,0.568,0.9724645614624023
356,0.5696,1.0047457218170166
357,0.5712,1.0193331241607666
358,0.5728,1.0299381017684937
359,0.5744,0.8685429096221924
360,0.576,0.9460211396217346
361,0.5776,0.8557685017585754
362,0.5792,1.0273165702819824
363,0.5808,0.9400603175163269
364,0.5824,1.167776346206665
365,0.584,0.9589123725891113
366,0.5856,0.9317511320114136
367,0.5872,0.840535044670105
368,0.5888,0.8997384905815125
369,0.5904,0.909401535987854
370,0.592,0.9770308136940002
371,0.5936,1.0015853643417358
372,0.5952,0.8667460680007935
373,0.5968,0.9825661182403564
374,0.5984,0.984227180480957
375,0.6,1.0617038011550903
376,0.6016,1.0812711715698242
377,0.6032,1.1201953887939453
378,0.6048,1.0277535915374756
379,0.6064,1.0042997598648071
380,0.608,1.01350998878479
381,0.6096,0.8892764449119568
382,0.6112,0.9913005232810974
383,0.6128,1.0102640390396118
384,0.6144,0.9832420349121094
385,0.616,0.947542130947113
386,0.6176,1.0225075483322144
387,0.6192,1.090317726135254
388,0.6208,0.995551586151123
389,0.6224,1.0818320512771606
390,0.624,1.046445369720459
391,0.6256,1.0253875255584717
392,0.6272,0.9614630341529846
393,0.6288,0.8933191895484924
394,0.6304,1.1185494661331177
395,0.632,0.9162941575050354
396,0.6336,1.0255835056304932
397,0.6352,1.0895367860794067
398,0.6368,0.8186371922492981
399,0.6384,0.827705979347229
400,0.64,0.8876639604568481
401,0.6416,0.9828499555587769
402,0.6432,0.9230004549026489
403,0.6448,0.9792107343673706
404,0.6464,0.9077917337417603
405,0.648,0.9774307608604431
406,0.6496,0.8815066814422607
407,0.6512,1.0686511993408203
408,0.6528,0.9500346779823303
409,0.6544,0.9903220534324646
410,0.656,0.7963609099388123
411,0.6576,0.8462087512016296
412,0.6592,0.9743759632110596
413,0.6608,0.8240749835968018
414,0.6624,0.9852376580238342
415,0.664,0.8069015145301819
416,0.6656,1.0165082216262817
417,0.6672,0.9511837959289551
418,0.6688,1.0922044515609741
419,0.6704,1.3078558444976807
420,0.672,0.898662805557251
421,0.6736,0.8210859298706055
422,0.6752,0.8951137661933899
423,0.6768,1.0547484159469604
424,0.6784,1.03732430934906
425,0.68,0.8957263231277466
426,0.6816,0.9584039449691772
427,0.6832,0.9773473739624023
428,0.6848,0.9987595677375793
429,0.6864,0.9627180695533752
430,0.688,1.1783983707427979
431,0.6896,0.8752537965774536
432,0.6912,0.9059745669364929
433,0.6928,0.8789865970611572
434,0.6944,1.1662248373031616
435,0.696,0.9471810460090637
436,0.6976,0.8841996192932129
437,0.6992,1.068679928779602
438,0.7008,0.941908597946167
439,0.7024,1.1154851913452148
440,0.704,1.1613349914550781
441,0.7056,0.9775985479354858
442,0.7072,0.9720296859741211
443,0.7088,0.9205809235572815
444,0.7104,0.921005368232727
445,0.712,0.7659702301025391
446,0.7136,0.9306150674819946
447,0.7152,0.7426228523254395
448,0.7168,0.983993649482727
449,0.7184,0.9488980770111084
450,0.72,0.9241524934768677
451,0.7216,0.8352624773979187
452,0.7232,0.9283744692802429
453,0.7248,0.973608136177063
454,0.7264,0.9970618486404419
455,0.728,0.907884955406189
456,0.7296,1.051804542541504
457,0.7312,0.8485745191574097
458,0.7328,1.0120034217834473
459,0.7344,0.9826549887657166
460,0.736,0.9433408975601196
461,0.7376,0.8020168542861938
462,0.7392,0.9644463062286377
463,0.7408,0.8395016193389893
464,0.7424,0.9321733117103577
465,0.744,0.6727854609489441
466,0.7456,0.8180704712867737
467,0.7472,0.9575636982917786
468,0.7488,1.0279103517532349
469,0.7504,0.8629457354545593
470,0.752,0.9169560074806213
471,0.7536,0.9231178164482117
472,0.7552,0.9815636277198792
473,0.7568,0.9237685799598694
474,0.7584,1.0188897848129272
475,0.76,0.9388129711151123
476,0.7616,0.8956011533737183
477,0.7632,0.849970817565918
478,0.7648,1.0362752676010132
479,0.7664,1.0213134288787842
480,0.768,0.9200530648231506
481,0.7696,0.9365249872207642
482,0.7712,0.8946446180343628
483,0.7728,0.9448338150978088
484,0.7744,0.9832546710968018
485,0.776,0.9954974055290222
486,0.7776,0.9337319135665894
487,0.7792,0.9167420864105225
488,0.7808,0.9494348764419556
489,0.7824,1.0304847955703735
490,0.784,0.7122095823287964
491,0.7856,0.8086552619934082
492,0.7872,0.9611551761627197
493,0.7888,0.9791831374168396
494,0.7904,0.9317581057548523
495,0.792,0.7957636713981628
496,0.7936,0.8681617379188538
497,0.7952,1.111703634262085
498,0.7968,1.0098515748977661
499,0.7984,0.9830173850059509
500,0.8,0.9700263142585754
501,0.8016,0.9237003922462463
502,0.8032,1.0286462306976318
503,0.8048,0.9854084849357605
504,0.8064,0.9162655472755432
505,0.808,0.9854978919029236
506,0.8096,0.9828662872314453
507,0.8112,0.8696216344833374
508,0.8128,1.1083450317382812
509,0.8144,1.0093934535980225
510,0.816,1.0352380275726318
511,0.8176,0.9624839425086975
512,0.8192,0.9177769422531128
513,0.8208,1.1767467260360718
514,0.8224,0.9298126101493835
515,0.824,0.9777055382728577
516,0.8256,1.0721055269241333
517,0.8272,0.959635317325592
518,0.8288,0.7596228718757629
519,0.8304,0.987565815448761
520,0.832,0.764061450958252
521,0.8336,0.9011521935462952
522,0.8352,0.9572066068649292
523,0.8368,0.9053668975830078
524,0.8384,0.8834259510040283
525,0.84,0.9153565764427185
526,0.8416,0.9663257598876953
527,0.8432,0.9939760565757751
528,0.8448,0.9392841458320618
529,0.8464,1.0732316970825195
530,0.848,0.9413156509399414
531,0.8496,0.8312783241271973
532,0.8512,0.9920206069946289
533,0.8528,0.9383154511451721
534,0.8544,0.9133490324020386
535,0.856,0.9178263545036316
536,0.8576,0.8637304902076721
537,0.8592,1.0567294359207153
538,0.8608,0.7567598223686218
539,0.8624,1.0234647989273071
540,0.864,1.0468889474868774
541,0.8656,0.8297768831253052
542,0.8672,0.8726137280464172
543,0.8688,1.0043741464614868
544,0.8704,0.9155327081680298
545,0.872,1.0564876794815063
546,0.8736,1.0289725065231323
547,0.8752,0.8598998188972473
548,0.8768,0.9558569192886353
549,0.8784,0.8849266171455383
550,0.88,0.875382661819458
551,0.8816,0.8843930959701538
552,0.8832,0.9044896364212036
553,0.8848,1.0002738237380981
554,0.8864,0.9766874313354492
555,0.888,1.0026038885116577
556,0.8896,1.0020228624343872
557,0.8912,0.7911105155944824
558,0.8928,0.8904638886451721
559,0.8944,1.005129337310791
560,0.896,1.1405333280563354
561,0.8976,0.7431649565696716
562,0.8992,1.0406256914138794
563,0.9008,0.8933485150337219
564,0.9024,0.9471579194068909
565,0.904,0.7841839790344238
566,0.9056,1.0506622791290283
567,0.9072,0.9052894115447998
568,0.9088,0.8270501494407654
569,0.9104,0.78657466173172
570,0.912,1.0053690671920776
571,0.9136,0.8394289016723633
572,0.9152,0.9355323910713196
573,0.9168,0.9342289566993713
574,0.9184,0.9600560069084167
575,0.92,0.9425753951072693
576,0.9216,1.024611234664917
577,0.9232,0.9201873540878296
578,0.9248,0.9582575559616089
579,0.9264,0.9124041795730591
580,0.928,0.9805541634559631
581,0.9296,0.8618466854095459
582,0.9312,0.9112050533294678
583,0.9328,1.111259937286377
584,0.9344,0.9221207499504089
585,0.936,1.0288124084472656
586,0.9376,0.940769612789154
587,0.9392,0.9686393737792969
588,0.9408,0.767250120639801
589,0.9424,0.922349750995636
590,0.944,0.9574580192565918
591,0.9456,0.9105942845344543
592,0.9472,0.8449472784996033
593,0.9488,0.8042003512382507
594,0.9504,0.7305123805999756
595,0.952,1.0265538692474365
596,0.9536,1.011033535003662
597,0.9552,1.0048754215240479
598,0.9568,0.9480028748512268
599,0.9584,0.9706240892410278
600,0.96,0.9566076993942261
601,0.9616,0.8733721375465393
602,0.9632,0.9487932920455933
603,0.9648,0.918693482875824
604,0.9664,0.8938511610031128
605,0.968,0.8541247248649597
606,0.9696,0.8297378420829773
607,0.9712,0.9919138550758362
608,0.9728,0.8575918674468994
609,0.9744,0.9506703615188599
610,0.976,1.041325330734253
611,0.9776,1.0217276811599731
612,0.9792,0.9199926257133484
613,0.9808,0.9218854904174805
614,0.9824,0.9275352358818054
615,0.984,0.9716792702674866
616,0.9856,0.9868201613426208
617,0.9872,1.019919514656067
618,0.9888,0.8063192367553711
619,0.9904,0.8742800354957581
620,0.992,0.7690176963806152
621,0.9936,0.8196994662284851
622,0.9952,0.950437605381012
623,0.9968,0.949475884437561
624,0.9984,0.8008021116256714
625,1.0,1.1050474643707275
626,1.0016,0.9738425612449646
627,1.0032,1.0363388061523438
628,1.0048,0.9074415564537048
629,1.0064,0.7538665533065796
630,1.008,0.9000791311264038
631,1.0096,0.8228059411048889
632,1.0112,0.882888913154602
633,1.0128,0.9488343000411987
634,1.0144,0.9063952565193176
635,1.016,1.049491286277771
636,1.0176,0.9702194333076477
637,1.0192,0.8346195816993713
638,1.0208,0.7360890507698059
639,1.0224,0.8367698788642883
640,1.024,0.9801831245422363
641,1.0256,0.9728718400001526
642,1.0272,0.9647653102874756
643,1.0288,0.8870364427566528
644,1.0304,0.9494445323944092
645,1.032,1.0386278629302979
646,1.0336,0.9317779541015625
647,1.0352,0.9591866731643677
648,1.0368,0.8232740163803101
649,1.0384,0.8161260485649109
650,1.04,0.9992070198059082
651,1.0416,0.9228789210319519
652,1.0432,1.0863947868347168
653,1.0448,0.8617642521858215
654,1.0464,1.000187873840332
655,1.048,0.7459789514541626
656,1.0496,1.0657660961151123
657,1.0512,0.9020669460296631
658,1.0528,0.8790637850761414
659,1.0544,1.1023796796798706
660,1.056,0.8260757327079773
661,1.0576,1.0428647994995117
662,1.0592,0.7858753204345703
663,1.0608,1.0923222303390503
664,1.0624,0.9146881699562073
665,1.064,0.8934114575386047
666,1.0656,0.8628025054931641
667,1.0672,1.0307247638702393
668,1.0688,0.7349534630775452
669,1.0704,0.9283620119094849
670,1.072,0.9291383624076843
671,1.0736,0.8835969567298889
672,1.0752,0.9368122816085815
673,1.0768,0.9221130013465881
674,1.0784,0.8771063685417175
675,1.08,0.9215908050537109
676,1.0816,0.8436298966407776
677,1.0832,0.9130570292472839
678,1.0848,1.022006630897522
679,1.0864,0.7718440294265747
680,1.088,0.9188441634178162
681,1.0896,0.8550520539283752
682,1.0912,1.006506085395813
683,1.0928,0.8355673551559448
684,1.0944,0.85711270570755
685,1.096,0.9787166118621826
686,1.0976,0.9666990637779236
687,1.0992,0.9055684208869934
688,1.1008,0.8116925954818726
689,1.1024,0.8369250893592834
690,1.104,0.9086006879806519
691,1.1056,0.8938996195793152
692,1.1072,0.8205295205116272
693,1.1088,1.090030312538147
694,1.1104,0.9853609204292297
695,1.112,0.9005202651023865
696,1.1136,0.8241823315620422
697,1.1152,0.8671438097953796
698,1.1168,0.8895520567893982
699,1.1184,0.7378547191619873
700,1.12,0.9952020645141602
701,1.1216,0.977752685546875
702,1.1232,0.8363958597183228
703,1.1248,0.939308762550354
704,1.1264,1.0866049528121948
705,1.128,1.0264350175857544
706,1.1296,0.743382453918457
707,1.1312,0.7762745022773743
708,1.1328,0.8212606310844421
709,1.1344,1.0463899374008179
710,1.136,0.8547797203063965
711,1.1376,0.7778853178024292
712,1.1392,1.025179147720337
713,1.1408,0.9851740002632141
714,1.1424,0.8185944557189941
715,1.144,0.9131941199302673
716,1.1456,1.1090167760849
717,1.1472,0.7306616902351379
718,1.1488,0.9251803159713745
719,1.1504,0.9237550497055054
720,1.152,0.9954759478569031
721,1.1536,1.0054863691329956
722,1.1552,0.7925593256950378
723,1.1568,0.9766791462898254
724,1.1584,0.953130304813385
725,1.16,0.8766080141067505
726,1.1616,1.001963496208191
727,1.1632,0.8471143245697021
728,1.1648,0.8659321665763855
729,1.1664,0.8093885183334351
730,1.168,0.8847887516021729
731,1.1696,0.8142021298408508
732,1.1712,0.8335676789283752
733,1.1728,0.9003398418426514
734,1.1744,0.7984163165092468
735,1.176,0.8441873788833618
736,1.1776,0.7861961722373962
737,1.1792,0.9008660316467285
738,1.1808,0.6876521706581116
739,1.1824,0.7890797257423401
740,1.184,0.9991457462310791
741,1.1856,0.978413999080658
742,1.1872,0.7610691785812378
743,1.1888,0.9114050269126892
744,1.1904,1.0040178298950195
745,1.192,0.8915231823921204
746,1.1936,0.9107184410095215
747,1.1952,0.8441120386123657
748,1.1968,1.0030324459075928
749,1.1984,0.9607980847358704
750,1.2,0.8177509307861328
751,1.2016,0.8518850803375244
752,1.2032,0.7121835947036743
753,1.2048,1.0562530755996704
754,1.2064,0.9564898610115051
755,1.208,0.9345665574073792
756,1.2096,0.9837579727172852
757,1.2112,0.9253085851669312
758,1.2128,0.8820101022720337
759,1.2144,1.0220074653625488
760,1.216,0.8030971884727478
761,1.2176,0.9155547618865967
762,1.2192,0.8840927481651306
763,1.2208,1.107166051864624
764,1.2224,0.8430395126342773
765,1.224,0.7487211227416992
766,1.2256,0.9278820753097534
767,1.2272,0.751915454864502
768,1.2288,0.8503801822662354
769,1.2304,0.7455364465713501
770,1.232,1.0462430715560913
771,1.2336,0.9022848606109619
772,1.2352,0.8194367289543152
773,1.2368,0.7380675673484802
774,1.2384,0.7901135087013245
775,1.24,0.7865429520606995
776,1.2416,0.9287726879119873
777,1.2432,0.8327863812446594
778,1.2448,1.160187840461731
779,1.2464,0.984807014465332
780,1.248,0.9875462055206299
781,1.2496,1.0225250720977783
782,1.2512,0.7973601818084717
783,1.2528,0.771572470664978
784,1.2544,0.7590718865394592
785,1.256,0.9172201752662659
786,1.2576,0.7993794679641724
787,1.2592,0.860341489315033
788,1.2608,0.9450991153717041
789,1.2624,0.8269556760787964
790,1.264,0.7918469905853271
791,1.2656,0.8937455415725708
792,1.2672,0.981590211391449
793,1.2688,0.8506910800933838
794,1.2704,0.8819218277931213
795,1.272,0.924187183380127
796,1.2736,0.7824711799621582
797,1.2752,0.9111291766166687
798,1.2768,0.8550979495048523
799,1.2784,0.8015605211257935
800,1.28,0.8483352661132812
801,1.2816,0.8922222256660461
802,1.2832,0.7665145397186279
803,1.2848,0.7757386565208435
804,1.2864,0.6805623173713684
805,1.288,0.8485227227210999
806,1.2896,0.7701114416122437
807,1.2912,0.9604620933532715
808,1.2928,0.8688641786575317
809,1.2944,0.8297300934791565
810,1.296,0.9554218649864197
811,1.2976,1.07699716091156
812,1.2992,0.7292231321334839
813,1.3008,0.7729645371437073
814,1.3024,1.1052929162979126
815,1.304,0.8823294639587402
816,1.3056,0.718556821346283
817,1.3072,0.8340842723846436
818,1.3088,0.8532437682151794
819,1.3104,0.9785082936286926
820,1.312,0.9557542204856873
821,1.3136,0.7578256130218506
822,1.3152,0.7792415022850037
823,1.3168,0.9470570683479309
824,1.3184,0.9967626333236694
825,1.32,0.922560453414917
826,1.3216,0.7909944653511047
827,1.3232,0.9106116890907288
828,1.3248,0.9748218655586243
829,1.3264,0.9846256375312805
830,1.328,1.116292119026184
831,1.3296,0.7610994577407837
832,1.3312,0.8493183255195618
833,1.3328,0.7302921414375305
834,1.3344,0.8598917126655579
835,1.336,0.9110674858093262
836,1.3376,0.8729314804077148
837,1.3392,0.8695149421691895
838,1.3408,1.074276089668274
839,1.3424,0.7309799194335938
840,1.344,0.8405486941337585
841,1.3456,0.9480428099632263
842,1.3472,0.8054773211479187
843,1.3488,0.9039830565452576
844,1.3504,0.9561768770217896
845,1.352,0.8799037337303162
846,1.3536,0.9922905564308167
847,1.3552,0.9722429513931274
848,1.3568,0.9738529920578003
849,1.3584,0.8980565071105957
850,1.36,0.8621121644973755
851,1.3616,0.7962387800216675
852,1.3632,0.9000418782234192
853,1.3648,0.7954472303390503
854,1.3664,0.8284688591957092
855,1.368,0.9684894680976868
856,1.3696,0.9979906678199768
857,1.3712,0.6713030934333801
858,1.3728,0.9428331851959229
859,1.3744,0.8871307969093323
860,1.376,0.7031598091125488
861,1.3776,0.728426992893219
862,1.3792,0.9714131951332092
863,1.3808,0.8659757375717163
864,1.3824,0.9864821434020996
865,1.384,0.9799840450286865
866,1.3856,0.6188861131668091
867,1.3872,0.7872281670570374
868,1.3888,0.9952619671821594
869,1.3904,0.8241826295852661
870,1.392,0.8862811326980591
871,1.3936,0.8156663179397583
872,1.3952,0.81590735912323
873,1.3968,0.929797887802124
874,1.3984,0.8820403814315796
875,1.4,0.9507363438606262
876,1.4016,0.789641261100769
877,1.4032,0.7441438436508179
878,1.4048,0.967357337474823
879,1.4064,0.878604531288147
880,1.408,0.8826727271080017
881,1.4096,0.8679572343826294
882,1.4112,0.9424141645431519
883,1.4128,1.036651372909546
884,1.4144,0.8810328245162964
885,1.416,0.7704771161079407
886,1.4176,0.8121242523193359
887,1.4192,0.7691398859024048
888,1.4208,1.1262577772140503
889,1.4224,0.7121819853782654
890,1.424,0.8410727977752686
891,1.4256,0.8122314214706421
892,1.4272,0.8626842498779297
