iter,epoch,loss
0,0.0,2.3209068775177
1,0.0005333333333333334,2.320835828781128
2,0.0010666666666666667,2.300569534301758
3,0.0016,2.306666851043701
4,0.0021333333333333334,2.287384510040283
5,0.0026666666666666666,2.2844913005828857
6,0.0032,2.3272573947906494
7,0.0037333333333333333,2.306511402130127
8,0.004266666666666667,2.2748470306396484
9,0.0048,2.3130486011505127
10,0.005333333333333333,2.315887212753296
11,0.005866666666666667,2.2834508419036865
12,0.0064,2.2861526012420654
13,0.006933333333333333,2.3001933097839355
14,0.007466666666666667,2.2873637676239014
15,0.008,2.29140567779541
16,0.008533333333333334,2.3235700130462646
17,0.009066666666666667,2.266340970993042
18,0.0096,2.2803733348846436
19,0.010133333333333333,2.2687692642211914
20,0.010666666666666666,2.280909776687622
21,0.0112,2.279430389404297
22,0.011733333333333333,2.2641427516937256
23,0.012266666666666667,2.274672508239746
24,0.0128,2.264833450317383
25,0.013333333333333334,2.2486355304718018
26,0.013866666666666666,2.2418196201324463
27,0.0144,2.242340564727783
28,0.014933333333333333,2.250247001647949
29,0.015466666666666667,2.255030393600464
30,0.016,2.2792327404022217
31,0.016533333333333334,2.242945432662964
32,0.017066666666666667,2.2164461612701416
33,0.0176,2.193009376525879
34,0.018133333333333335,2.2304656505584717
35,0.018666666666666668,2.221787452697754
36,0.0192,2.2133655548095703
37,0.019733333333333332,2.1780972480773926
38,0.020266666666666665,2.178903818130493
39,0.0208,2.163602828979492
40,0.021333333333333333,2.168186902999878
41,0.021866666666666666,2.163317918777466
42,0.0224,2.143746852874756
43,0.022933333333333333,2.1520397663116455
44,0.023466666666666667,2.177250385284424
45,0.024,2.1612229347229004
46,0.024533333333333334,2.0642752647399902
47,0.025066666666666668,2.1421756744384766
48,0.0256,2.0611627101898193
49,0.026133333333333335,2.0949223041534424
50,0.02666666666666667,2.0428338050842285
51,0.0272,2.0230021476745605
52,0.027733333333333332,2.002995252609253
53,0.028266666666666666,1.9932154417037964
54,0.0288,2.030601978302002
55,0.029333333333333333,1.9850831031799316
56,0.029866666666666666,1.9007062911987305
57,0.0304,1.8553109169006348
58,0.030933333333333334,1.93186354637146
59,0.031466666666666664,1.852154016494751
60,0.032,1.6564892530441284
61,0.03253333333333333,1.8570120334625244
62,0.03306666666666667,1.72817862033844
63,0.0336,1.7357912063598633
64,0.034133333333333335,1.6493029594421387
65,0.034666666666666665,1.566255807876587
66,0.0352,1.6460189819335938
67,0.03573333333333333,1.598053216934204
68,0.03626666666666667,1.7430670261383057
69,0.0368,1.5432186126708984
70,0.037333333333333336,1.4464247226715088
71,0.037866666666666667,1.5875670909881592
72,0.0384,1.5000910758972168
73,0.038933333333333334,1.440377950668335
74,0.039466666666666664,1.385027527809143
75,0.04,1.3550348281860352
76,0.04053333333333333,1.55078125
77,0.04106666666666667,1.3399620056152344
78,0.0416,1.3426849842071533
79,0.042133333333333335,1.2049192190170288
80,0.042666666666666665,1.125028133392334
81,0.0432,1.0389223098754883
82,0.04373333333333333,1.5412606000900269
83,0.04426666666666667,1.361438274383545
84,0.0448,1.0080324411392212
85,0.04533333333333334,1.123650312423706
86,0.04586666666666667,1.3368176221847534
87,0.0464,0.884911835193634
88,0.046933333333333334,1.1612738370895386
89,0.047466666666666664,1.2114914655685425
90,0.048,1.4533966779708862
91,0.04853333333333333,1.0986233949661255
92,0.04906666666666667,1.0617989301681519
93,0.0496,1.1327835321426392
94,0.050133333333333335,1.037091851234436
95,0.050666666666666665,0.6636371612548828
96,0.0512,1.100021481513977
97,0.05173333333333333,0.9964010715484619
98,0.05226666666666667,0.8446769714355469
99,0.0528,0.7365040183067322
100,0.05333333333333334,0.9312998652458191
101,0.05386666666666667,0.8294581174850464
102,0.0544,0.8569223284721375
103,0.054933333333333334,0.937597930431366
104,0.055466666666666664,0.5630217790603638
105,0.056,0.8422198295593262
106,0.05653333333333333,0.8769501447677612
107,0.05706666666666667,0.7636774778366089
108,0.0576,1.0831750631332397
109,0.058133333333333335,0.8038339614868164
110,0.058666666666666666,0.8530441522598267
111,0.0592,0.779496431350708
112,0.05973333333333333,0.7562849521636963
113,0.06026666666666667,0.8364863991737366
114,0.0608,0.7664852738380432
115,0.06133333333333333,0.5762261748313904
116,0.06186666666666667,0.5414477586746216
117,0.0624,0.5735207200050354
118,0.06293333333333333,0.32486897706985474
