iter,epoch,loss
0,0.0,2.3165929317474365
1,0.0005333333333333334,2.2990646362304688
2,0.0010666666666666667,2.265098810195923
3,0.0016,2.2902116775512695
4,0.0021333333333333334,2.2601890563964844
5,0.0026666666666666666,2.2636795043945312
6,0.0032,2.2659034729003906
7,0.0037333333333333333,2.2156193256378174
8,0.004266666666666667,2.2564029693603516
9,0.0048,2.1830081939697266
10,0.005333333333333333,2.150822877883911
11,0.005866666666666667,2.1697659492492676
12,0.0064,2.1654818058013916
13,0.006933333333333333,2.1474802494049072
14,0.007466666666666667,2.129538059234619
15,0.008,2.1192753314971924
16,0.008533333333333334,2.0815184116363525
17,0.009066666666666667,2.0874831676483154
18,0.0096,2.0491573810577393
19,0.010133333333333333,2.086207389831543
20,0.010666666666666666,1.9957685470581055
21,0.0112,2.017871141433716
22,0.011733333333333333,2.0672740936279297
23,0.012266666666666667,2.022444248199463
24,0.0128,1.9300843477249146
25,0.013333333333333334,1.9757487773895264
26,0.013866666666666666,2.0270934104919434
27,0.0144,1.9398021697998047
28,0.014933333333333333,1.8972548246383667
29,0.015466666666666667,1.9111294746398926
30,0.016,1.9149062633514404
31,0.016533333333333334,1.822149395942688
32,0.017066666666666667,1.8964279890060425
33,0.0176,1.829692006111145
34,0.018133333333333335,1.8044570684432983
35,0.018666666666666668,1.8682948350906372
36,0.0192,1.8285938501358032
37,0.019733333333333332,1.8867554664611816
38,0.020266666666666665,1.740804672241211
39,0.0208,1.7075049877166748
40,0.021333333333333333,1.815148115158081
41,0.021866666666666666,1.810262680053711
42,0.0224,1.744667649269104
43,0.022933333333333333,1.7850756645202637
44,0.023466666666666667,1.8121086359024048
45,0.024,1.5630230903625488
46,0.024533333333333334,1.6869478225708008
47,0.025066666666666668,1.7237993478775024
48,0.0256,1.6123080253601074
49,0.026133333333333335,1.6988245248794556
50,0.02666666666666667,1.6275750398635864
51,0.0272,1.666938304901123
52,0.027733333333333332,1.6244966983795166
53,0.028266666666666666,1.735729694366455
54,0.0288,1.6285678148269653
55,0.029333333333333333,1.617148756980896
56,0.029866666666666666,1.5429669618606567
57,0.0304,1.4859890937805176
58,0.030933333333333334,1.4771918058395386
59,0.031466666666666664,1.5736721754074097
60,0.032,1.4617457389831543
61,0.03253333333333333,1.3691664934158325
62,0.03306666666666667,1.306692361831665
63,0.0336,1.4351942539215088
64,0.034133333333333335,1.48732328414917
65,0.034666666666666665,1.470306634902954
66,0.0352,1.4530961513519287
67,0.03573333333333333,1.5232609510421753
68,0.03626666666666667,1.4539827108383179
69,0.0368,1.3883394002914429
70,0.037333333333333336,1.2387515306472778
71,0.037866666666666667,1.4659881591796875
72,0.0384,1.2515320777893066
73,0.038933333333333334,1.4219313859939575
74,0.039466666666666664,1.294083833694458
75,0.04,1.427875280380249
76,0.04053333333333333,1.4568713903427124
77,0.04106666666666667,1.2734708786010742
78,0.0416,1.3111733198165894
79,0.042133333333333335,1.1468998193740845
80,0.042666666666666665,1.353407382965088
81,0.0432,1.1671509742736816
82,0.04373333333333333,1.0433361530303955
83,0.04426666666666667,1.2326993942260742
84,0.0448,1.2198339700698853
85,0.04533333333333334,1.299654245376587
86,0.04586666666666667,1.3150591850280762
87,0.0464,1.1065220832824707
88,0.046933333333333334,1.3883740901947021
89,0.047466666666666664,1.11255943775177
90,0.048,1.1635326147079468
91,0.04853333333333333,1.2607927322387695
92,0.04906666666666667,1.282510757446289
93,0.0496,1.063470482826233
94,0.050133333333333335,1.2398573160171509
95,0.050666666666666665,1.1248198747634888
96,0.0512,1.4643827676773071
97,0.05173333333333333,1.188331961631775
98,0.05226666666666667,0.9249239563941956
99,0.0528,0.9993058443069458
100,0.05333333333333334,1.0496243238449097
101,0.05386666666666667,1.1253496408462524
102,0.0544,1.1075040102005005
103,0.054933333333333334,1.0846426486968994
104,0.055466666666666664,1.140055775642395
105,0.056,1.1163465976715088
106,0.05653333333333333,0.9670230150222778
107,0.05706666666666667,1.029240369796753
108,0.0576,0.875636637210846
109,0.058133333333333335,1.0033122301101685
110,0.058666666666666666,1.0653250217437744
111,0.0592,1.1329339742660522
112,0.05973333333333333,1.0611125230789185
113,0.06026666666666667,0.8621289134025574
114,0.0608,1.0976245403289795
115,0.06133333333333333,0.9715831875801086
116,0.06186666666666667,1.194493055343628
117,0.0624,0.9309287667274475
118,0.06293333333333333,0.8994059562683105
119,0.06346666666666667,0.8202366828918457
120,0.064,0.9183098077774048
121,0.06453333333333333,1.2238528728485107
122,0.06506666666666666,1.0458072423934937
123,0.0656,1.030684232711792
124,0.06613333333333334,0.9581018686294556
125,0.06666666666666667,0.9346389770507812
126,0.0672,0.9472178816795349
127,0.06773333333333334,0.7852784395217896
128,0.06826666666666667,1.026955485343933
129,0.0688,0.9459319710731506
130,0.06933333333333333,1.1614906787872314
131,0.06986666666666666,0.8939263820648193
132,0.0704,0.6679154634475708
133,0.07093333333333333,0.8405978679656982
134,0.07146666666666666,1.0872817039489746
135,0.072,0.8038596510887146
136,0.07253333333333334,1.0276985168457031
137,0.07306666666666667,0.7915908098220825
138,0.0736,0.6410683393478394
139,0.07413333333333333,0.8097885847091675
140,0.07466666666666667,0.6993440985679626
141,0.0752,0.7813829779624939
142,0.07573333333333333,0.9320729970932007
143,0.07626666666666666,0.888539731502533
144,0.0768,0.7973721027374268
145,0.07733333333333334,0.7493722438812256
146,0.07786666666666667,0.871801495552063
147,0.0784,0.7622816562652588
148,0.07893333333333333,0.7457957863807678
149,0.07946666666666667,0.891102135181427
150,0.08,0.8241453766822815
151,0.08053333333333333,0.782801628112793
152,0.08106666666666666,0.7065185904502869
153,0.0816,0.985187292098999
154,0.08213333333333334,0.625896155834198
155,0.08266666666666667,0.7765078544616699
156,0.0832,0.7394329905509949
157,0.08373333333333334,0.6902707815170288
158,0.08426666666666667,1.1138553619384766
159,0.0848,0.8247584700584412
160,0.08533333333333333,0.8000440001487732
161,0.08586666666666666,0.7662316560745239
162,0.0864,0.8155094981193542
163,0.08693333333333333,0.7305848598480225
164,0.08746666666666666,0.7887030243873596
165,0.088,0.6945961117744446
166,0.08853333333333334,0.730231523513794
167,0.08906666666666667,0.702141284942627
168,0.0896,0.85804682970047
169,0.09013333333333333,0.942673921585083
170,0.09066666666666667,1.0826361179351807
171,0.0912,0.7731860280036926
172,0.09173333333333333,0.6280133128166199
173,0.09226666666666666,0.7080675363540649
174,0.0928,0.8445401787757874
175,0.09333333333333334,0.9456599354743958
176,0.09386666666666667,0.5067753791809082
177,0.0944,0.7032369375228882
178,0.09493333333333333,0.8169662952423096
179,0.09546666666666667,0.9793545007705688
180,0.096,1.1335690021514893
181,0.09653333333333333,0.6279222965240479
182,0.09706666666666666,0.6776512861251831
183,0.0976,0.5690155625343323
184,0.09813333333333334,0.6097864508628845
185,0.09866666666666667,0.6542667150497437
186,0.0992,0.825759768486023
187,0.09973333333333333,0.8392342329025269
188,0.10026666666666667,0.7252588868141174
189,0.1008,0.7505078315734863
190,0.10133333333333333,0.6905232071876526
191,0.10186666666666666,0.6361691951751709
192,0.1024,0.6477195620536804
193,0.10293333333333334,0.6753753423690796
194,0.10346666666666667,0.7893860936164856
195,0.104,0.6723734736442566
196,0.10453333333333334,0.8546310663223267
197,0.10506666666666667,0.7049514055252075
198,0.1056,0.40710723400115967
199,0.10613333333333333,0.7325977087020874
200,0.10666666666666667,0.8380772471427917
201,0.1072,0.6751915812492371
202,0.10773333333333333,0.5619812607765198
203,0.10826666666666666,0.5371454954147339
204,0.1088,0.8198405504226685
205,0.10933333333333334,0.6161503791809082
206,0.10986666666666667,0.8248956203460693
207,0.1104,0.7612721920013428
208,0.11093333333333333,0.5642320513725281
209,0.11146666666666667,0.464704304933548
210,0.112,0.5697149038314819
211,0.11253333333333333,0.42522308230400085
212,0.11306666666666666,0.6823415160179138
213,0.1136,0.47064054012298584
214,0.11413333333333334,0.6457392573356628
215,0.11466666666666667,0.4319218695163727
216,0.1152,0.5112695097923279
217,0.11573333333333333,0.6894096732139587
218,0.11626666666666667,0.4078526198863983
219,0.1168,0.6426092386245728
220,0.11733333333333333,0.5334321856498718
221,0.11786666666666666,0.5845311284065247
222,0.1184,0.6842577457427979
223,0.11893333333333334,0.46201494336128235
224,0.11946666666666667,0.6607179045677185
225,0.12,0.5986151695251465
226,0.12053333333333334,0.5703652501106262
227,0.12106666666666667,0.7153067588806152
228,0.1216,0.8929116725921631
229,0.12213333333333333,0.5488813519477844
230,0.12266666666666666,0.7102681398391724
231,0.1232,0.5650768876075745
232,0.12373333333333333,0.9861233830451965
233,0.12426666666666666,0.5216501355171204
234,0.1248,0.9365138411521912
235,0.12533333333333332,0.6013174653053284
236,0.12586666666666665,0.49315449595451355
237,0.1264,0.7066315412521362
238,0.12693333333333334,0.5076571702957153
239,0.12746666666666667,0.8307063579559326
240,0.128,0.7567670345306396
241,0.12853333333333333,0.5755370855331421
242,0.12906666666666666,0.5272933840751648
243,0.1296,0.6098743677139282
244,0.13013333333333332,0.6230580806732178
245,0.13066666666666665,0.6084384322166443
246,0.1312,0.6390910148620605
247,0.13173333333333334,0.7730698585510254
248,0.13226666666666667,0.49364012479782104
249,0.1328,0.6761859059333801
250,0.13333333333333333,0.6223738789558411
251,0.13386666666666666,0.5281991958618164
252,0.1344,0.7084822058677673
253,0.13493333333333332,0.45632368326187134
254,0.13546666666666668,0.465079128742218
255,0.136,0.5354989767074585
256,0.13653333333333334,0.61489337682724
257,0.13706666666666667,0.6367372870445251
258,0.1376,0.49604058265686035
259,0.13813333333333333,0.6565725803375244
260,0.13866666666666666,0.5418225526809692
261,0.1392,0.40707507729530334
262,0.13973333333333332,0.4125416576862335
263,0.14026666666666668,0.5839583277702332
264,0.1408,0.5193036198616028
265,0.14133333333333334,0.550575315952301
266,0.14186666666666667,1.02618408203125
267,0.1424,0.5126159191131592
268,0.14293333333333333,0.9424003958702087
269,0.14346666666666666,0.6603549122810364
270,0.144,0.7176096439361572
271,0.14453333333333335,0.873961865901947
272,0.14506666666666668,0.8246095776557922
273,0.1456,0.5027961730957031
274,0.14613333333333334,0.38501209020614624
275,0.14666666666666667,0.499125212430954
276,0.1472,0.529586136341095
277,0.14773333333333333,0.6327738761901855
278,0.14826666666666666,0.41980504989624023
279,0.1488,0.5994662046432495
280,0.14933333333333335,0.6742926836013794
281,0.14986666666666668,0.43184536695480347
282,0.1504,0.4611338675022125
283,0.15093333333333334,0.4097862243652344
284,0.15146666666666667,0.6539000868797302
285,0.152,0.5781738758087158
286,0.15253333333333333,0.5815414190292358
287,0.15306666666666666,0.5350706577301025
288,0.1536,0.372856467962265
289,0.15413333333333334,0.5337445139884949
290,0.15466666666666667,0.36353057622909546
291,0.1552,0.475443959236145
292,0.15573333333333333,0.3953591287136078
293,0.15626666666666666,0.5573669672012329
294,0.1568,0.40699511766433716
295,0.15733333333333333,0.5448280572891235
296,0.15786666666666666,0.6160029768943787
297,0.1584,0.6460602283477783
298,0.15893333333333334,0.38056474924087524
299,0.15946666666666667,0.3859782814979553
300,0.16,0.5484190583229065
301,0.16053333333333333,0.3901166319847107
302,0.16106666666666666,0.6478678584098816
303,0.1616,0.36271533370018005
304,0.16213333333333332,0.34801310300827026
305,0.16266666666666665,0.47631898522377014
306,0.1632,0.40783464908599854
307,0.16373333333333334,0.6046306490898132
308,0.16426666666666667,0.3909868896007538
309,0.1648,0.5002210736274719
310,0.16533333333333333,0.42227375507354736
311,0.16586666666666666,0.3128788471221924
312,0.1664,0.6424474120140076
313,0.16693333333333332,0.6106162071228027
314,0.16746666666666668,0.33170002698898315
315,0.168,0.5783913135528564
316,0.16853333333333334,0.781731903553009
317,0.16906666666666667,0.7835304737091064
318,0.1696,0.4936698079109192
319,0.17013333333333333,0.7223119735717773
320,0.17066666666666666,0.4475974440574646
321,0.1712,0.4290454387664795
322,0.17173333333333332,0.30799204111099243
323,0.17226666666666668,0.551513671875
324,0.1728,0.3946860134601593
325,0.17333333333333334,0.344386488199234
326,0.17386666666666667,0.5019960999488831
327,0.1744,0.2897800803184509
328,0.17493333333333333,0.7077779173851013
